µ√∑÷,Ê†∏Ê°ÉÊ≤π,Ê£ïÊ¶àÊ≤π,‰∫öÈ∫ªÁ±ΩÊ≤π,Â§ßË±ÜÊ≤π,ËèúÁ±ΩÊ≤π,ËëµËä±Á±ΩÊ≤π,ÁéâÁ±≥Ê≤π,Ê∑∑ÂêàÊ≤π ,
83.049,0.000,0.213,0.000,0.000,0.291,0.000,0.000,0.496
83.049,0.000,0.213,0.000,0.000,0.292,0.000,0.000,0.495
83.048,0.000,0.213,0.000,0.000,0.290,0.000,0.000,0.497
83.048,0.000,0.212,0.000,0.000,0.291,0.000,0.000,0.497
83.046,0.000,0.212,0.000,0.000,0.292,0.000,0.000,0.496
83.046,0.000,0.212,0.000,0.000,0.290,0.000,0.000,0.498
83.046,0.000,0.213,0.000,0.000,0.289,0.000,0.000,0.498
83.045,0.000,0.213,0.000,0.000,0.293,0.000,0.000,0.494
83.045,0.000,0.212,0.000,0.000,0.293,0.000,0.000,0.495
83.044,0.000,0.212,0.000,0.000,0.289,0.000,0.000,0.499
83.043,0.000,0.213,0.000,0.000,0.288,0.000,0.000,0.499
83.043,0.000,0.212,0.000,0.000,0.294,0.000,0.000,0.494
83.043,0.000,0.211,0.000,0.000,0.290,0.000,0.000,0.499
83.042,0.000,0.211,0.000,0.000,0.289,0.000,0.000,0.500
83.042,0.000,0.212,0.000,0.000,0.295,0.000,0.000,0.493
83.042,0.000,0.212,0.000,0.000,0.288,0.000,0.000,0.500
83.042,0.000,0.211,0.000,0.000,0.291,0.000,0.000,0.498
83.041,0.000,0.213,0.000,0.000,0.287,0.000,0.000,0.500
83.041,0.000,0.213,0.000,0.000,0.294,0.000,0.000,0.493
83.040,0.000,0.212,0.000,0.000,0.296,0.000,0.000,0.492
83.040,0.000,0.211,0.000,0.000,0.292,0.000,0.000,0.497
83.040,0.000,0.211,0.000,0.000,0.288,0.000,0.000,0.501
83.040,0.000,0.212,0.000,0.000,0.287,0.000,0.000,0.501
83.039,0.000,0.213,0.000,0.000,0.286,0.000,0.000,0.501
83.039,0.000,0.211,0.000,0.000,0.293,0.000,0.000,0.496
83.039,0.000,0.210,0.000,0.000,0.289,0.000,0.000,0.501
83.039,0.000,0.210,0.000,0.000,0.288,0.000,0.000,0.502
83.038,0.000,0.211,0.000,0.000,0.287,0.000,0.000,0.502
83.038,0.000,0.212,0.000,0.000,0.297,0.000,0.000,0.491
83.038,0.000,0.214,0.000,0.000,0.285,0.000,0.000,0.501
83.038,0.000,0.212,0.000,0.000,0.286,0.000,0.000,0.502
83.037,0.000,0.211,0.000,0.000,0.294,0.000,0.000,0.495
83.037,0.000,0.214,0.000,0.000,0.286,0.000,0.000,0.500
83.037,0.000,0.213,0.000,0.000,0.295,0.000,0.000,0.492
83.037,0.000,0.210,0.000,0.000,0.290,0.000,0.000,0.500
83.037,0.000,0.214,0.000,0.000,0.287,0.000,0.000,0.499
83.037,0.000,0.213,0.000,0.000,0.285,0.000,0.000,0.502
83.037,0.000,0.214,0.000,0.000,0.288,0.000,0.000,0.498
83.037,0.000,0.214,0.000,0.000,0.289,0.000,0.000,0.497
83.036,0.000,0.210,0.000,0.000,0.287,0.000,0.000,0.503
83.036,0.000,0.214,0.000,0.000,0.284,0.000,0.000,0.502
83.036,0.000,0.214,0.000,0.000,0.290,0.000,0.000,0.496
83.036,0.000,0.214,0.000,0.000,0.291,0.000,0.000,0.495
83.036,0.000,0.211,0.000,0.000,0.286,0.000,0.000,0.503
83.036,0.000,0.214,0.000,0.000,0.292,0.000,0.000,0.494
83.036,0.000,0.211,0.000,0.000,0.295,0.000,0.000,0.494
83.036,0.000,0.210,0.000,0.000,0.291,0.000,0.000,0.499
83.036,0.000,0.214,0.000,0.000,0.293,0.000,0.000,0.493
83.035,0.000,0.212,0.000,0.000,0.285,0.000,0.000,0.503
83.035,0.000,0.209,0.000,0.000,0.287,0.000,0.000,0.504
83.035,0.000,0.213,0.000,0.000,0.284,0.000,0.000,0.503
83.034,0.000,0.211,0.000,0.000,0.296,0.000,0.000,0.493
83.034,0.000,0.210,0.000,0.000,0.286,0.000,0.000,0.504
83.034,0.000,0.214,0.000,0.000,0.283,0.000,0.000,0.503
83.034,0.000,0.210,0.000,0.000,0.292,0.000,0.000,0.498
83.034,0.000,0.209,0.000,0.000,0.288,0.000,0.000,0.503
83.034,0.000,0.212,0.000,0.000,0.298,0.000,0.000,0.490
83.034,0.000,0.211,0.000,0.000,0.285,0.000,0.000,0.504
83.033,0.000,0.213,0.000,0.000,0.296,0.000,0.000,0.491
83.033,0.000,0.212,0.000,0.000,0.284,0.000,0.000,0.504
83.033,0.000,0.211,0.000,0.000,0.297,0.000,0.000,0.492
83.033,0.000,0.214,0.000,0.000,0.294,0.000,0.000,0.492
83.033,0.000,0.210,0.000,0.000,0.293,0.000,0.000,0.497
83.033,0.000,0.209,0.000,0.000,0.286,0.000,0.000,0.505
83.033,0.000,0.213,0.000,0.000,0.283,0.000,0.000,0.504
83.033,0.000,0.209,0.000,0.000,0.289,0.000,0.000,0.502
83.032,0.000,0.210,0.000,0.000,0.285,0.000,0.000,0.505
83.032,0.000,0.214,0.000,0.000,0.282,0.000,0.000,0.504
83.032,0.000,0.211,0.000,0.000,0.284,0.000,0.000,0.505
83.031,0.000,0.211,0.000,0.000,0.298,0.000,0.000,0.491
83.031,0.000,0.210,0.000,0.000,0.294,0.000,0.000,0.496
83.031,0.000,0.209,0.000,0.000,0.290,0.000,0.000,0.501
83.031,0.000,0.208,0.000,0.000,0.286,0.000,0.000,0.506
83.031,0.000,0.212,0.000,0.000,0.283,0.000,0.000,0.505
83.031,0.000,0.209,0.000,0.000,0.285,0.000,0.000,0.506
83.030,0.000,0.213,0.000,0.000,0.282,0.000,0.000,0.505
83.030,0.000,0.212,0.000,0.000,0.299,0.000,0.000,0.489
83.030,0.000,0.210,0.000,0.000,0.284,0.000,0.000,0.506
83.030,0.000,0.211,0.000,0.000,0.299,0.000,0.000,0.490
83.030,0.000,0.214,0.000,0.000,0.281,0.000,0.000,0.505
83.030,0.000,0.210,0.000,0.000,0.295,0.000,0.000,0.495
83.030,0.000,0.209,0.000,0.000,0.291,0.000,0.000,0.500
83.030,0.000,0.208,0.000,0.000,0.287,0.000,0.000,0.505
83.029,0.000,0.213,0.000,0.000,0.297,0.000,0.000,0.490
83.029,0.000,0.211,0.000,0.000,0.283,0.000,0.000,0.506
83.029,0.000,0.214,0.000,0.000,0.295,0.000,0.000,0.491
83.029,0.000,0.208,0.000,0.000,0.285,0.000,0.000,0.507
83.029,0.000,0.212,0.000,0.000,0.282,0.000,0.000,0.506
83.028,0.000,0.211,0.000,0.000,0.300,0.000,0.000,0.489
83.028,0.000,0.210,0.000,0.000,0.296,0.000,0.000,0.494
83.028,0.000,0.209,0.000,0.000,0.284,0.000,0.000,0.507
83.028,0.000,0.213,0.000,0.000,0.281,0.000,0.000,0.506
83.028,0.000,0.209,0.000,0.000,0.292,0.000,0.000,0.499
83.028,0.000,0.208,0.000,0.000,0.288,0.000,0.000,0.504
83.028,0.000,0.210,0.000,0.000,0.283,0.000,0.000,0.507
83.028,0.000,0.214,0.000,0.000,0.280,0.000,0.000,0.506
83.027,0.000,0.211,0.000,0.000,0.282,0.000,0.000,0.507
83.027,0.000,0.211,0.000,0.000,0.301,0.000,0.000,0.488
83.027,0.000,0.210,0.000,0.000,0.297,0.000,0.000,0.493
83.027,0.000,0.209,0.000,0.000,0.293,0.000,0.000,0.498
83.027,0.000,0.208,0.000,0.000,0.284,0.000,0.000,0.508
83.027,0.000,0.212,0.000,0.000,0.281,0.000,0.000,0.507
83.027,0.000,0.208,0.000,0.000,0.289,0.000,0.000,0.503
83.027,0.000,0.207,0.000,0.000,0.285,0.000,0.000,0.508
83.026,0.000,0.215,0.000,0.000,0.279,0.000,0.000,0.506
83.026,0.000,0.209,0.000,0.000,0.283,0.000,0.000,0.508
83.026,0.000,0.213,0.000,0.000,0.280,0.000,0.000,0.507
83.026,0.000,0.212,0.000,0.000,0.300,0.000,0.000,0.488
83.026,0.000,0.215,0.000,0.000,0.280,0.000,0.000,0.505
83.026,0.000,0.215,0.000,0.000,0.281,0.000,0.000,0.504
83.026,0.000,0.210,0.000,0.000,0.282,0.000,0.000,0.508
83.026,0.000,0.214,0.000,0.000,0.279,0.000,0.000,0.507
83.026,0.000,0.213,0.000,0.000,0.298,0.000,0.000,0.489
83.026,0.000,0.215,0.000,0.000,0.282,0.000,0.000,0.503
83.026,0.000,0.211,0.000,0.000,0.302,0.000,0.000,0.487
83.025,0.000,0.210,0.000,0.000,0.298,0.000,0.000,0.492
83.025,0.000,0.215,0.000,0.000,0.283,0.000,0.000,0.502
83.025,0.000,0.209,0.000,0.000,0.294,0.000,0.000,0.497
83.025,0.000,0.208,0.000,0.000,0.290,0.000,0.000,0.502
83.025,0.000,0.207,0.000,0.000,0.284,0.000,0.000,0.509
83.025,0.000,0.211,0.000,0.000,0.281,0.000,0.000,0.508
83.025,0.000,0.215,0.000,0.000,0.278,0.000,0.000,0.507
83.025,0.000,0.215,0.000,0.000,0.284,0.000,0.000,0.501
83.025,0.000,0.214,0.000,0.000,0.296,0.000,0.000,0.490
83.025,0.000,0.207,0.000,0.000,0.286,0.000,0.000,0.507
83.025,0.000,0.215,0.000,0.000,0.285,0.000,0.000,0.500
83.025,0.000,0.215,0.000,0.000,0.286,0.000,0.000,0.499
83.025,0.000,0.208,0.000,0.000,0.283,0.000,0.000,0.509
83.025,0.000,0.212,0.000,0.000,0.280,0.000,0.000,0.508
83.024,0.000,0.215,0.000,0.000,0.287,0.000,0.000,0.498
83.024,0.000,0.215,0.000,0.000,0.288,0.000,0.000,0.497
83.024,0.000,0.209,0.000,0.000,0.282,0.000,0.000,0.509
83.024,0.000,0.213,0.000,0.000,0.279,0.000,0.000,0.508
83.024,0.000,0.210,0.000,0.000,0.299,0.000,0.000,0.491
83.024,0.000,0.215,0.000,0.000,0.289,0.000,0.000,0.496
83.024,0.000,0.209,0.000,0.000,0.295,0.000,0.000,0.496
83.024,0.000,0.215,0.000,0.000,0.290,0.000,0.000,0.495
83.024,0.000,0.208,0.000,0.000,0.291,0.000,0.000,0.501
83.024,0.000,0.207,0.000,0.000,0.287,0.000,0.000,0.506
83.024,0.000,0.210,0.000,0.000,0.281,0.000,0.000,0.509
83.023,0.000,0.214,0.000,0.000,0.278,0.000,0.000,0.508
83.023,0.000,0.215,0.000,0.000,0.291,0.000,0.000,0.494
83.023,0.000,0.215,0.000,0.000,0.292,0.000,0.000,0.493
83.023,0.000,0.215,0.000,0.000,0.293,0.000,0.000,0.492
83.023,0.000,0.207,0.000,0.000,0.283,0.000,0.000,0.510
83.023,0.000,0.211,0.000,0.000,0.280,0.000,0.000,0.509
83.023,0.000,0.215,0.000,0.000,0.277,0.000,0.000,0.508
83.023,0.000,0.211,0.000,0.000,0.303,0.000,0.000,0.486
83.023,0.000,0.215,0.000,0.000,0.294,0.000,0.000,0.491
83.022,0.000,0.210,0.000,0.000,0.300,0.000,0.000,0.490
83.022,0.000,0.208,0.000,0.000,0.282,0.000,0.000,0.510
83.022,0.000,0.212,0.000,0.000,0.279,0.000,0.000,0.509
83.022,0.000,0.209,0.000,0.000,0.296,0.000,0.000,0.495
83.022,0.000,0.212,0.000,0.000,0.301,0.000,0.000,0.487
83.022,0.000,0.208,0.000,0.000,0.292,0.000,0.000,0.500
83.022,0.000,0.207,0.000,0.000,0.288,0.000,0.000,0.505
83.022,0.000,0.206,0.000,0.000,0.284,0.000,0.000,0.510
83.022,0.000,0.209,0.000,0.000,0.281,0.000,0.000,0.510
83.022,0.000,0.213,0.000,0.000,0.278,0.000,0.000,0.509
83.022,0.000,0.213,0.000,0.000,0.299,0.000,0.000,0.488
83.021,0.000,0.206,0.000,0.000,0.283,0.000,0.000,0.511
83.021,0.000,0.210,0.000,0.000,0.280,0.000,0.000,0.510
83.021,0.000,0.214,0.000,0.000,0.277,0.000,0.000,0.509
83.021,0.000,0.214,0.000,0.000,0.297,0.000,0.000,0.489
83.021,0.000,0.210,0.000,0.000,0.301,0.000,0.000,0.489
83.021,0.000,0.209,0.000,0.000,0.297,0.000,0.000,0.494
83.021,0.000,0.207,0.000,0.000,0.282,0.000,0.000,0.511
83.021,0.000,0.211,0.000,0.000,0.279,0.000,0.000,0.510
83.021,0.000,0.215,0.000,0.000,0.276,0.000,0.000,0.509
83.021,0.000,0.208,0.000,0.000,0.293,0.000,0.000,0.499
83.021,0.000,0.215,0.000,0.000,0.295,0.000,0.000,0.490
83.021,0.000,0.207,0.000,0.000,0.289,0.000,0.000,0.504
83.021,0.000,0.206,0.000,0.000,0.285,0.000,0.000,0.509
83.020,0.000,0.208,0.000,0.000,0.281,0.000,0.000,0.511
83.020,0.000,0.212,0.000,0.000,0.278,0.000,0.000,0.510
83.020,0.000,0.209,0.000,0.000,0.280,0.000,0.000,0.511
83.020,0.000,0.213,0.000,0.000,0.277,0.000,0.000,0.510
83.020,0.000,0.210,0.000,0.000,0.302,0.000,0.000,0.488
83.019,0.000,0.209,0.000,0.000,0.298,0.000,0.000,0.493
83.019,0.000,0.208,0.000,0.000,0.294,0.000,0.000,0.498
83.019,0.000,0.206,0.000,0.000,0.282,0.000,0.000,0.512
83.019,0.000,0.210,0.000,0.000,0.279,0.000,0.000,0.511
83.019,0.000,0.214,0.000,0.000,0.276,0.000,0.000,0.510
83.019,0.000,0.207,0.000,0.000,0.290,0.000,0.000,0.503
83.019,0.000,0.206,0.000,0.000,0.286,0.000,0.000,0.508
83.019,0.000,0.211,0.000,0.000,0.304,0.000,0.000,0.485
83.019,0.000,0.207,0.000,0.000,0.281,0.000,0.000,0.512
83.019,0.000,0.211,0.000,0.000,0.278,0.000,0.000,0.511
83.019,0.000,0.215,0.000,0.000,0.275,0.000,0.000,0.510
83.018,0.000,0.212,0.000,0.000,0.302,0.000,0.000,0.486
83.018,0.000,0.208,0.000,0.000,0.280,0.000,0.000,0.512
83.018,0.000,0.212,0.000,0.000,0.277,0.000,0.000,0.511
83.018,0.000,0.210,0.000,0.000,0.303,0.000,0.000,0.487
83.018,0.000,0.209,0.000,0.000,0.299,0.000,0.000,0.492
83.018,0.000,0.213,0.000,0.000,0.300,0.000,0.000,0.487
83.018,0.000,0.208,0.000,0.000,0.295,0.000,0.000,0.497
83.018,0.000,0.207,0.000,0.000,0.291,0.000,0.000,0.502
83.018,0.000,0.205,0.000,0.000,0.282,0.000,0.000,0.513
83.018,0.000,0.209,0.000,0.000,0.279,0.000,0.000,0.512
83.018,0.000,0.213,0.000,0.000,0.276,0.000,0.000,0.511
83.018,0.000,0.206,0.000,0.000,0.287,0.000,0.000,0.507
83.017,0.000,0.205,0.000,0.000,0.283,0.000,0.000,0.512
83.017,0.000,0.214,0.000,0.000,0.298,0.000,0.000,0.488
83.017,0.000,0.206,0.000,0.000,0.281,0.000,0.000,0.513
83.017,0.000,0.210,0.000,0.000,0.278,0.000,0.000,0.512
83.017,0.000,0.214,0.000,0.000,0.275,0.000,0.000,0.511
83.017,0.000,0.215,0.000,0.000,0.296,0.000,0.000,0.489
83.017,0.000,0.210,0.000,0.000,0.304,0.000,0.000,0.486
83.017,0.000,0.207,0.000,0.000,0.280,0.000,0.000,0.513
83.017,0.000,0.211,0.000,0.000,0.277,0.000,0.000,0.512
83.016,0.000,0.215,0.000,0.000,0.274,0.000,0.000,0.511
83.016,0.000,0.209,0.000,0.000,0.300,0.000,0.000,0.491
83.016,0.000,0.208,0.000,0.000,0.296,0.000,0.000,0.496
83.016,0.000,0.207,0.000,0.000,0.292,0.000,0.000,0.501
83.016,0.000,0.206,0.000,0.000,0.288,0.000,0.000,0.506
83.016,0.000,0.208,0.000,0.000,0.279,0.000,0.000,0.513
83.016,0.000,0.205,0.000,0.000,0.284,0.000,0.000,0.511
83.016,0.000,0.212,0.000,0.000,0.276,0.000,0.000,0.512
83.015,0.000,0.205,0.000,0.000,0.281,0.000,0.000,0.514
83.015,0.000,0.209,0.000,0.000,0.278,0.000,0.000,0.513
83.015,0.000,0.213,0.000,0.000,0.275,0.000,0.000,0.512
83.015,0.000,0.211,0.000,0.000,0.305,0.000,0.000,0.484
83.015,0.000,0.210,0.000,0.000,0.305,0.000,0.000,0.485
83.015,0.000,0.209,0.000,0.000,0.301,0.000,0.000,0.490
83.015,0.000,0.216,0.000,0.000,0.273,0.000,0.000,0.511
83.015,0.000,0.206,0.000,0.000,0.280,0.000,0.000,0.514
83.015,0.000,0.210,0.000,0.000,0.277,0.000,0.000,0.513
83.015,0.000,0.208,0.000,0.000,0.297,0.000,0.000,0.495
83.015,0.000,0.214,0.000,0.000,0.274,0.000,0.000,0.512
83.015,0.000,0.216,0.000,0.000,0.274,0.000,0.000,0.510
83.015,0.000,0.207,0.000,0.000,0.293,0.000,0.000,0.500
83.015,0.000,0.206,0.000,0.000,0.289,0.000,0.000,0.505
83.015,0.000,0.212,0.000,0.000,0.303,0.000,0.000,0.485
83.015,0.000,0.216,0.000,0.000,0.275,0.000,0.000,0.509
83.014,0.000,0.205,0.000,0.000,0.285,0.000,0.000,0.510
83.014,0.000,0.207,0.000,0.000,0.279,0.000,0.000,0.514
83.014,0.000,0.211,0.000,0.000,0.276,0.000,0.000,0.513
83.014,0.000,0.215,0.000,0.000,0.273,0.000,0.000,0.512
83.014,0.000,0.216,0.000,0.000,0.276,0.000,0.000,0.508
83.014,0.000,0.216,0.000,0.000,0.277,0.000,0.000,0.507
83.014,0.000,0.213,0.000,0.000,0.301,0.000,0.000,0.486
83.014,0.000,0.216,0.000,0.000,0.278,0.000,0.000,0.506
83.014,0.000,0.204,0.000,0.000,0.281,0.000,0.000,0.515
83.014,0.000,0.208,0.000,0.000,0.278,0.000,0.000,0.514
83.014,0.000,0.212,0.000,0.000,0.275,0.000,0.000,0.513
83.014,0.000,0.216,0.000,0.000,0.272,0.000,0.000,0.512
83.014,0.000,0.210,0.000,0.000,0.306,0.000,0.000,0.484
83.014,0.000,0.216,0.000,0.000,0.279,0.000,0.000,0.505
83.014,0.000,0.209,0.000,0.000,0.302,0.000,0.000,0.489
83.014,0.000,0.214,0.000,0.000,0.299,0.000,0.000,0.487
83.013,0.000,0.208,0.000,0.000,0.298,0.000,0.000,0.494
83.013,0.000,0.216,0.000,0.000,0.280,0.000,0.000,0.504
83.013,0.000,0.205,0.000,0.000,0.280,0.000,0.000,0.515
83.013,0.000,0.209,0.000,0.000,0.277,0.000,0.000,0.514
83.013,0.000,0.207,0.000,0.000,0.294,0.000,0.000,0.499
83.013,0.000,0.213,0.000,0.000,0.274,0.000,0.000,0.513
83.013,0.000,0.206,0.000,0.000,0.290,0.000,0.000,0.504
83.013,0.000,0.216,0.000,0.000,0.281,0.000,0.000,0.503
83.013,0.000,0.205,0.000,0.000,0.286,0.000,0.000,0.509
83.013,0.000,0.215,0.000,0.000,0.297,0.000,0.000,0.488
83.013,0.000,0.216,0.000,0.000,0.282,0.000,0.000,0.502
83.013,0.000,0.204,0.000,0.000,0.282,0.000,0.000,0.514
83.013,0.000,0.206,0.000,0.000,0.279,0.000,0.000,0.515
83.013,0.000,0.210,0.000,0.000,0.276,0.000,0.000,0.514
83.013,0.000,0.214,0.000,0.000,0.273,0.000,0.000,0.513
83.013,0.000,0.216,0.000,0.000,0.283,0.000,0.000,0.501
83.012,0.000,0.216,0.000,0.000,0.284,0.000,0.000,0.500
83.012,0.000,0.207,0.000,0.000,0.278,0.000,0.000,0.515
83.012,0.000,0.216,0.000,0.000,0.285,0.000,0.000,0.499
83.012,0.000,0.211,0.000,0.000,0.275,0.000,0.000,0.514
83.012,0.000,0.210,0.000,0.000,0.307,0.000,0.000,0.483
83.012,0.000,0.215,0.000,0.000,0.272,0.000,0.000,0.513
83.012,0.000,0.209,0.000,0.000,0.303,0.000,0.000,0.488
83.012,0.000,0.216,0.000,0.000,0.286,0.000,0.000,0.498
83.012,0.000,0.208,0.000,0.000,0.299,0.000,0.000,0.493
83.012,0.000,0.207,0.000,0.000,0.295,0.000,0.000,0.498
83.012,0.000,0.216,0.000,0.000,0.287,0.000,0.000,0.497
83.012,0.000,0.204,0.000,0.000,0.280,0.000,0.000,0.516
83.012,0.000,0.206,0.000,0.000,0.291,0.000,0.000,0.503
83.012,0.000,0.208,0.000,0.000,0.277,0.000,0.000,0.515
83.012,0.000,0.212,0.000,0.000,0.274,0.000,0.000,0.514
83.012,0.000,0.216,0.000,0.000,0.271,0.000,0.000,0.513
83.012,0.000,0.205,0.000,0.000,0.287,0.000,0.000,0.508
83.012,0.000,0.216,0.000,0.000,0.288,0.000,0.000,0.496
83.011,0.000,0.204,0.000,0.000,0.283,0.000,0.000,0.513
83.011,0.000,0.211,0.000,0.000,0.306,0.000,0.000,0.483
83.011,0.000,0.216,0.000,0.000,0.289,0.000,0.000,0.495
83.011,0.000,0.205,0.000,0.000,0.279,0.000,0.000,0.516
83.011,0.000,0.209,0.000,0.000,0.276,0.000,0.000,0.515
83.011,0.000,0.213,0.000,0.000,0.273,0.000,0.000,0.514
83.011,0.000,0.216,0.000,0.000,0.290,0.000,0.000,0.494
83.011,0.000,0.216,0.000,0.000,0.291,0.000,0.000,0.493
83.011,0.000,0.212,0.000,0.000,0.304,0.000,0.000,0.484
83.011,0.000,0.210,0.000,0.000,0.308,0.000,0.000,0.482
83.011,0.000,0.206,0.000,0.000,0.278,0.000,0.000,0.516
83.011,0.000,0.209,0.000,0.000,0.304,0.000,0.000,0.487
83.011,0.000,0.210,0.000,0.000,0.275,0.000,0.000,0.515
83.011,0.000,0.216,0.000,0.000,0.292,0.000,0.000,0.492
83.011,0.000,0.214,0.000,0.000,0.272,0.000,0.000,0.514
83.010,0.000,0.208,0.000,0.000,0.300,0.000,0.000,0.492
83.010,0.000,0.216,0.000,0.000,0.293,0.000,0.000,0.491
83.010,0.000,0.207,0.000,0.000,0.296,0.000,0.000,0.497
83.010,0.000,0.206,0.000,0.000,0.292,0.000,0.000,0.502
83.010,0.000,0.213,0.000,0.000,0.302,0.000,0.000,0.485
83.010,0.000,0.216,0.000,0.000,0.294,0.000,0.000,0.490
